,departure_airport_id,destination_airport_id,airline_id,distance
7815,AMS,BIO,IB,1152
7816,AMS,IBZ,IB,1516
7817,AMS,PMI,IB,1426
7818,AMS,SVQ,IB,1852
7819,AMS,VLC,IB,1481
7820,ARN,BCN,IB,2314
7821,ARN,LHR,IB,1462
7822,ARN,MAD,IB,2601
7823,ATH,BCN,IB,1904
7824,BCN,AAL,IB,1842
7825,BCN,ACE,IB,1974
7826,BCN,AGP,IB,765
7827,BCN,ALC,IB,403
7828,BCN,AMS,IB,1241
7829,BCN,ARN,IB,2314
7830,BCN,ATH,IB,1904
7831,BCN,BES,IB,944
7832,BCN,BGO,IB,2123
7833,BCN,BIO,IB,466
7834,BCN,BLQ,IB,831
7835,BCN,BOD,IB,453
7836,BCN,BRI,IB,1226
7837,BCN,BRU,IB,1083
7838,BCN,CDG,IB,858
7839,BCN,CPH,IB,1768
7840,BCN,CTA,IB,1193
7841,BCN,CWL,IB,1196
7842,BCN,DBV,IB,1344
7843,BCN,DME,IB,3028
7844,BCN,DRS,IB,1412
7845,BCN,DTM,IB,1212
7846,BCN,DUS,IB,1167
7847,BCN,EAS,IB,391
7848,BCN,EDI,IB,1676
7849,BCN,FCO,IB,846
7850,BCN,FLR,IB,797
7851,BCN,FRA,IB,1093
7852,BCN,FUE,IB,2031
7853,BCN,GOA,IB,650
7854,BCN,GOT,IB,1958
7855,BCN,GRX,IB,680
7856,BCN,HAJ,IB,1367
7857,BCN,HAM,IB,1492
7858,BCN,HEL,IB,2628
7859,BCN,IBZ,IB,276
7860,BCN,IEV,IB,2400
7861,BCN,KBP,IB,2429
7862,BCN,LCG,IB,887
7863,BCN,LED,IB,2821
7864,BCN,LEI,IB,626
7865,BCN,LEJ,IB,1366
7866,BCN,LEN,IB,655
7867,BCN,LGW,IB,1109
7868,BCN,LHR,IB,1147
7869,BCN,LIL,IB,1033
7870,BCN,LIS,IB,994
7871,BCN,LPA,IB,2174
7872,BCN,LUX,IB,979
7873,BCN,LYS,IB,548
7874,BCN,MAD,IB,482
7875,BCN,MAH,IB,241
7876,BCN,MLA,IB,1234
7877,BCN,MRS,IB,351
7878,BCN,MUC,IB,1094
7879,BCN,MXP,IB,720
7880,BCN,NAP,IB,1023
7881,BCN,NCE,IB,496
7882,BCN,NTE,IB,714
7883,BCN,NUE,IB,1149
7884,BCN,OPO,IB,898
7885,BCN,ORY,IB,826
7886,BCN,OSL,IB,2190
7887,BCN,OTP,IB,1980
7888,BCN,OVD,IB,711
7889,BCN,PMI,IB,201
7890,BCN,PMO,IB,1002
7891,BCN,PRG,IB,1358
7892,BCN,PSA,IB,731
7893,BCN,RGS,IB,486
7894,BCN,RNS,IB,810
7895,BCN,SCQ,IB,883
7896,BCN,SDR,IB,539
7897,BCN,SLM,IB,635
7898,BCN,STR,IB,994
7899,BCN,SVG,IB,1970
7900,BCN,SVQ,IB,809
7901,BCN,TFN,IB,2194
7902,BCN,TFS,IB,2245
7903,BCN,TLS,IB,265
7904,BCN,TRN,IB,625
7905,BCN,TXL,IB,1510
7906,BCN,VCE,IB,951
7907,BCN,VGO,IB,893
7908,BCN,VIE,IB,1369
7909,BCN,VLL,IB,578
7910,BCN,WAW,IB,1869
7911,BCN,XRY,IB,865
7912,BCN,ZAG,IB,1229
7913,BCN,ZRH,IB,856
7914,BES,BCN,IB,944
7915,BGO,BCN,IB,2123
7916,BHD,LHR,IB,503
7917,BIO,ACE,IB,1859
7918,BIO,AGP,IB,749
7919,BIO,ALC,IB,592
7920,BIO,AMS,IB,1152
7921,BIO,BCN,IB,466
7922,BIO,FUE,IB,1919
7923,BIO,IBZ,IB,609
7924,BIO,LCG,IB,442
7925,BIO,LHR,IB,926
7926,BIO,LPA,IB,2042
7927,BIO,MAD,IB,319
7928,BIO,MXP,IB,958
7929,BIO,ORY,IB,727
7930,BIO,PMI,IB,628
7931,BIO,SCQ,IB,449
7932,BIO,SVQ,IB,701
7933,BIO,TFN,IB,2038
7934,BIO,TXL,IB,1579
7935,BIO,VGO,IB,481
7936,BIO,VLC,IB,469
7937,BLQ,BCN,IB,831
7938,BLQ,MAD,IB,1296
7939,BLQ,ORY,IB,823
7940,BOD,BCN,IB,453
7941,BOD,MAD,IB,537
7942,BOD,PMI,IB,651
7943,BRI,BCN,IB,1226
7944,BRI,FLR,IB,543
7945,BRU,AGP,IB,1735
7946,BRU,ALC,IB,1458
7947,BRU,BCN,IB,1083
7948,BRU,FCO,IB,1172
7949,BRU,IBZ,IB,1359
7950,BRU,LIS,IB,1717
7951,BRU,MAD,IB,1315
7952,BRU,OPO,IB,1473
7953,BRU,PMI,IB,1269
7954,BRU,SCQ,IB,1320
7955,BRU,VCE,IB,835
7956,BRU,VLC,IB,1326
7957,BUD,LHR,IB,1489
7958,CAG,FLR,IB,537
7959,CDG,BCN,IB,858
7960,CDG,OVD,IB,894
7961,CDG,SCQ,IB,1084
7962,CPH,AGP,IB,2471
7963,CPH,ALC,IB,2164
7964,CPH,BCN,IB,1768
7965,CPH,FLR,IB,1317
7966,CPH,MAD,IB,2060
7967,CTA,BCN,IB,1193
7968,CTA,FCO,IB,539
7969,CTA,FLR,IB,776
7970,CWL,AGP,IB,1639
7971,CWL,ALC,IB,1474
7972,CWL,BCN,IB,1196
7973,DBV,BCN,IB,1344
7974,DME,AGP,IB,3793
7975,DME,ALC,IB,3424
7976,DME,BCN,IB,3028
7977,DME,MAD,IB,3437
7978,DME,PMI,IB,3125
7979,DRS,BCN,IB,1412
7980,DTM,BCN,IB,1212
7981,DUB,MAD,IB,1454
7982,DUS,BCN,IB,1167
7983,DUS,MAD,IB,1441
7984,EAS,BCN,IB,391
7985,EAS,MAD,IB,352
7986,EDI,BCN,IB,1676
7987,EDI,LHR,IB,533
7988,FCO,AGP,IB,1546
7989,FCO,ALC,IB,1156
7990,FCO,BCN,IB,846
7991,FCO,BRU,IB,1172
7992,FCO,CTA,IB,539
7993,FCO,MAD,IB,1329
7994,FCO,NTE,IB,1247
7995,FCO,ORY,IB,1088
7996,FCO,PRG,IB,936
7997,FCO,VLC,IB,1102
7998,FLR,BCN,IB,797
7999,FLR,BRI,IB,543
8000,FLR,CAG,IB,537
8001,FLR,CPH,IB,1317
8002,FLR,CTA,IB,776
8003,FLR,LGW,IB,1180
8004,FLR,MAD,IB,1270
8005,FLR,ORY,IB,870
8006,FLR,PMO,IB,646
8007,FLR,TXL,IB,984
8008,FRA,BCN,IB,1093
8009,FRA,MAD,IB,1422
8010,FUE,BCN,IB,2031
8011,FUE,BIO,IB,1919
8012,FUE,MAD,IB,1633
8013,GLA,LHR,IB,554
8014,GOA,BCN,IB,650
8015,GOT,BCN,IB,1958
8016,GOT,LHR,IB,1068
8017,GRX,BCN,IB,680
8018,GRX,LCY,IB,1620
8019,GRX,MAD,IB,365
8020,GRX,MLN,IB,224
8021,GRX,PMI,IB,625
8022,GVA,MAD,IB,1009
8023,HAJ,AGP,IB,2075
8024,HAJ,BCN,IB,1367
8025,HAM,AGP,IB,2191
8026,HAM,BCN,IB,1492
8027,HEL,BCN,IB,2628
8028,HEL,MAD,IB,2947
8029,IBZ,ALC,IB,180
8030,IBZ,AMS,IB,1516
8031,IBZ,BCN,IB,276
8032,IBZ,BIO,IB,609
8033,IBZ,BRU,IB,1359
8034,IBZ,LCY,IB,1408
8035,IBZ,LHR,IB,1408
8036,IBZ,MAD,IB,458
8037,IBZ,ORY,IB,1098
8038,IBZ,PMI,IB,139
8039,IBZ,VLC,IB,173
8040,IEV,BCN,IB,2400
8041,ILD,PMI,IB,305
8042,KBP,BCN,IB,2429
8043,KBP,MAD,IB,2873
8044,LBA,LHR,IB,278
8045,LCG,BCN,IB,887
8046,LCG,BIO,IB,442
8047,LCG,LHR,IB,1084
8048,LCG,MAD,IB,507
8049,LCG,SVQ,IB,687
8050,LCY,AGP,IB,1687
8051,LCY,GRX,IB,1620
8052,LCY,IBZ,IB,1408
8053,LCY,MAD,IB,1257
8054,LCY,PMI,IB,1345
8055,LDE,MAD,IB,421
8056,LED,BCN,IB,2821
8057,LEI,BCN,IB,626
8058,LEI,MAD,IB,416
8059,LEI,MLN,IB,181
8060,LEJ,BCN,IB,1366
8061,LEN,BCN,IB,655
8062,LGW,ACE,IB,2710
8063,LGW,AGP,IB,1645
8064,LGW,ALC,IB,1430
8065,LGW,BCN,IB,1109
8066,LGW,FLR,IB,1180
8067,LGW,TFS,IB,2912
8068,LHR,ABZ,IB,647
8069,LHR,ARN,IB,1462
8070,LHR,BCN,IB,1147
8071,LHR,BHD,IB,503
8072,LHR,BIO,IB,926
8073,LHR,BUD,IB,1489
8074,LHR,EDI,IB,533
8075,LHR,GLA,IB,554
8076,LHR,GOT,IB,1068
8077,LHR,IBZ,IB,1408
8078,LHR,LBA,IB,278
8079,LHR,LCG,IB,1084
8080,LHR,MAD,IB,1245
8081,LHR,MAN,IB,242
8082,LHR,NCL,IB,404
8083,LHR,ORY,IB,366
8084,LHR,OSL,IB,1205
8085,LHR,PMI,IB,1348
8086,LHR,WAW,IB,1469
8087,LIL,BCN,IB,1033
8088,LIN,MAD,IB,1180
8089,LIS,BCN,IB,994
8090,LIS,BRU,IB,1717
8091,LIS,MAD,IB,512
8092,LIS,ORY,IB,1438
8093,LPA,AGP,IB,1409
8094,LPA,ALC,IB,1793
8095,LPA,BCN,IB,2174
8096,LPA,BIO,IB,2042
8097,LPA,MAD,IB,1764
8098,LPA,ORY,IB,2768
8099,LPA,SCQ,IB,1778
8100,LPA,SVQ,IB,1377
8101,LPA,VLC,IB,1879
8102,LUX,BCN,IB,979
8103,LYS,AGP,IB,1284
8104,LYS,BCN,IB,548
8105,LYS,MAD,IB,912
8106,LYS,PMI,IB,712
8107,LYS,SVQ,IB,1296
8108,MAD,ACE,IB,1574
8109,MAD,AGP,IB,429
8110,MAD,ALC,IB,354
8111,MAD,ARN,IB,2601
8112,MAD,BCN,IB,482
8113,MAD,BIO,IB,319
8114,MAD,BLQ,IB,1296
8115,MAD,BOD,IB,537
8116,MAD,BRU,IB,1315
8117,MAD,CPH,IB,2060
8118,MAD,DME,IB,3437
8119,MAD,DUB,IB,1454
8120,MAD,DUS,IB,1441
8121,MAD,EAS,IB,352
8122,MAD,FCO,IB,1329
8123,MAD,FLR,IB,1270
8124,MAD,FRA,IB,1422
8125,MAD,FUE,IB,1633
8126,MAD,GRX,IB,365
8127,MAD,GVA,IB,1009
8128,MAD,HEL,IB,2947
8129,MAD,IBZ,IB,458
8130,MAD,KBP,IB,2873
8131,MAD,LCG,IB,507
8132,MAD,LCY,IB,1257
8133,MAD,LDE,IB,421
8134,MAD,LEI,IB,416
8135,MAD,LHR,IB,1245
8136,MAD,LIN,IB,1180
8137,MAD,LIS,IB,512
8138,MAD,LPA,IB,1764
8139,MAD,LYS,IB,912
8140,MAD,MAH,IB,664
8141,MAD,MJV,IB,382
8142,MAD,MLN,IB,579
8143,MAD,MRS,IB,797
8144,MAD,MUC,IB,1496
8145,MAD,MXP,IB,1149
8146,MAD,NCE,IB,956
8147,MAD,NTE,IB,759
8148,MAD,OPO,IB,438
8149,MAD,ORY,IB,1030
8150,MAD,OVD,IB,399
8151,MAD,PMI,IB,546
8152,MAD,PNA,IB,301
8153,MAD,PRG,IB,1750
8154,MAD,SCQ,IB,484
8155,MAD,SDR,IB,329
8156,MAD,SOF,IB,2247
8157,MAD,SPC,IB,1845
8158,MAD,SVQ,IB,394
8159,MAD,SXB,IB,1259
8160,MAD,TFN,IB,1770
8161,MAD,TFS,IB,1823
8162,MAD,TLS,IB,537
8163,MAD,TRN,IB,1053
8164,MAD,TXL,IB,1853
8165,MAD,VCE,IB,1407
8166,MAD,VGO,IB,465
8167,MAD,VIE,IB,1805
8168,MAD,VLC,IB,284
8169,MAD,XRY,IB,467
8170,MAD,ZRH,IB,1240
8171,MAH,BCN,IB,241
8172,MAH,MAD,IB,664
8173,MAH,PMI,IB,131
8174,MAH,VLC,IB,404
8175,MAN,LHR,IB,242
8176,MJV,MAD,IB,382
8177,MLA,BCN,IB,1234
8178,MLN,AGP,IB,208
8179,MLN,GRX,IB,224
8180,MLN,LEI,IB,181
8181,MLN,MAD,IB,579
8182,MRS,BCN,IB,351
8183,MRS,MAD,IB,797
8184,MRS,PMI,IB,479
8185,MUC,AGP,IB,1854
8186,MUC,BCN,IB,1094
8187,MUC,MAD,IB,1496
8188,MXP,BCN,IB,720
8189,MXP,BIO,IB,958
8190,MXP,MAD,IB,1149
8191,NAP,BCN,IB,1023
8192,NCE,BCN,IB,496
8193,NCE,MAD,IB,956
8194,NCL,LHR,IB,404
8195,NTE,AGP,IB,1189
8196,NTE,BCN,IB,714
8197,NTE,FCO,IB,1247
8198,NTE,MAD,IB,759
8199,NTE,SVQ,IB,1137
8200,NUE,BCN,IB,1149
8201,OPO,BCN,IB,898
8202,OPO,BRU,IB,1473
8203,OPO,MAD,IB,438
8204,OPO,ORY,IB,1200
8205,ORY,AGP,IB,1451
8206,ORY,ALC,IB,1184
8207,ORY,BCN,IB,826
8208,ORY,BIO,IB,727
8209,ORY,BLQ,IB,823
8210,ORY,FCO,IB,1088
8211,ORY,FLR,IB,870
8212,ORY,IBZ,IB,1098
8213,ORY,LHR,IB,366
8214,ORY,LIS,IB,1438
8215,ORY,LPA,IB,2768
8216,ORY,MAD,IB,1030
8217,ORY,OPO,IB,1200
8218,ORY,PMI,IB,1020
8219,ORY,SVQ,IB,1423
8220,ORY,TFN,IB,2760
8221,ORY,TFS,IB,2814
8222,ORY,VLC,IB,1051
8223,OSL,BCN,IB,2190
8224,OSL,LHR,IB,1205
8225,OTP,BCN,IB,1980
8226,OVD,AGP,IB,776
8227,OVD,BCN,IB,711
8228,OVD,CDG,IB,894
8229,OVD,MAD,IB,399
8230,OVD,PMI,IB,854
8231,OVD,SVQ,IB,683
8232,OVD,VLC,IB,646
8233,PMI,AGP,IB,709
8234,PMI,ALC,IB,318
8235,PMI,AMS,IB,1426
8236,PMI,BCN,IB,201
8237,PMI,BIO,IB,628
8238,PMI,BOD,IB,651
8239,PMI,BRU,IB,1269
8240,PMI,DME,IB,3125
8241,PMI,GRX,IB,625
8242,PMI,IBZ,IB,139
8243,PMI,ILD,IB,305
8244,PMI,LCY,IB,1345
8245,PMI,LHR,IB,1348
8246,PMI,LYS,IB,712
8247,PMI,MAD,IB,546
8248,PMI,MAH,IB,131
8249,PMI,MRS,IB,479
8250,PMI,ORY,IB,1020
8251,PMI,OVD,IB,854
8252,PMI,SCQ,IB,1003
8253,PMI,SVQ,IB,787
8254,PMI,TLS,IB,467
8255,PMI,VLC,IB,276
8256,PMO,BCN,IB,1002
8257,PMO,FLR,IB,646
8258,PNA,MAD,IB,301
8259,PRG,BCN,IB,1358
8260,PRG,FCO,IB,936
8261,PRG,MAD,IB,1750
8262,PSA,BCN,IB,731
8263,RGS,BCN,IB,486
8264,RNS,BCN,IB,810
8265,SCQ,AGP,IB,768
8266,SCQ,BCN,IB,883
8267,SCQ,BIO,IB,449
8268,SCQ,BRU,IB,1320
8269,SCQ,CDG,IB,1084
8270,SCQ,LPA,IB,1778
8271,SCQ,MAD,IB,484
8272,SCQ,PMI,IB,1003
8273,SCQ,TFN,IB,1753
8274,SDR,BCN,IB,539
8275,SDR,MAD,IB,329
8276,SLM,BCN,IB,635
8277,SOF,MAD,IB,2247
8278,SPC,MAD,IB,1845
8279,STR,BCN,IB,994
8280,SVG,BCN,IB,1970
8281,SVQ,AMS,IB,1852
8282,SVQ,BCN,IB,809
8283,SVQ,BIO,IB,701
8284,SVQ,LCG,IB,687
8285,SVQ,LPA,IB,1377
8286,SVQ,LYS,IB,1296
8287,SVQ,MAD,IB,394
8288,SVQ,NTE,IB,1137
8289,SVQ,ORY,IB,1423
8290,SVQ,OVD,IB,683
8291,SVQ,PMI,IB,787
8292,SVQ,TFN,IB,1390
8293,SVQ,TLS,IB,922
8294,SVQ,VLC,IB,524
8295,SXB,MAD,IB,1259
8296,TFN,AGP,IB,1433
8297,TFN,BCN,IB,2194
8298,TFN,BIO,IB,2038
8299,TFN,MAD,IB,1770
8300,TFN,ORY,IB,2760
8301,TFN,SCQ,IB,1753
8302,TFN,SVQ,IB,1390
8303,TFN,VLC,IB,1901
8304,TFS,BCN,IB,2245
8305,TFS,LGW,IB,2912
8306,TFS,MAD,IB,1823
8307,TFS,ORY,IB,2814
8308,TFS,VGO,IB,1733
8309,TLS,AGP,IB,919
8310,TLS,BCN,IB,265
8311,TLS,MAD,IB,537
8312,TLS,PMI,IB,467
8313,TLS,SVQ,IB,922
8314,TRN,BCN,IB,625
8315,TRN,MAD,IB,1053
8316,TXL,BCN,IB,1510
8317,TXL,BIO,IB,1579
8318,TXL,FLR,IB,984
8319,TXL,MAD,IB,1853
8320,VCE,BCN,IB,951
8321,VCE,BRU,IB,835
8322,VCE,MAD,IB,1407
8323,VGO,BCN,IB,893
8324,VGO,BIO,IB,481
8325,VGO,MAD,IB,465
8326,VGO,TFS,IB,1733
8327,VIE,BCN,IB,1369
8328,VIE,MAD,IB,1805
8329,VLC,AGP,IB,470
8330,VLC,AMS,IB,1481
8331,VLC,BIO,IB,469
8332,VLC,BRU,IB,1326
8333,VLC,FCO,IB,1102
8334,VLC,IBZ,IB,173
8335,VLC,LPA,IB,1879
8336,VLC,MAD,IB,284
8337,VLC,MAH,IB,404
8338,VLC,ORY,IB,1051
8339,VLC,OVD,IB,646
8340,VLC,PMI,IB,276
8341,VLC,SVQ,IB,524
8342,VLC,TFN,IB,1901
8343,VLL,BCN,IB,578
8344,WAW,BCN,IB,1869
8345,WAW,LHR,IB,1469
8346,XRY,BCN,IB,865
8347,XRY,MAD,IB,467
8348,ZAG,BCN,IB,1229
8349,ZRH,BCN,IB,856
8350,ZRH,MAD,IB,1240
8351,BDS,MUC,IG,984
8352,BDS,ZRH,IG,1064
8353,BGY,OMO,IG,698
8354,BLQ,CAG,IG,615
8355,BLQ,CTA,IG,847
8356,BLQ,KIV,IG,1391
8357,BLQ,OLB,IG,429
8358,BRI,TXL,IG,1296
8359,BSL,CTA,IG,1282
8360,CAG,BLQ,IG,615
8361,CAG,DUS,IG,1350
8362,CAG,MUC,IG,1035
8363,CAG,NAP,IG,481
8364,CAG,TRN,IG,671
8365,CAG,VRN,IG,699
8366,CDG,OLB,IG,1054
8367,CDG,PMO,IG,1470
8368,CGN,OLB,IG,1123
8369,CTA,BLQ,IG,847
8370,CTA,BSL,IG,1282
8371,CTA,DUS,IG,1670
8372,CTA,FCO,IG,539
8373,CTA,FRA,IG,1490
8374,CTA,LIN,IG,1009
8375,CTA,MLA,IG,186
8376,CTA,MUC,IG,1239
8377,CTA,NAP,IG,386
8378,CTA,STR,IG,1334
8379,CTA,TRN,IG,1058
8380,CTA,TXL,IG,1683
8381,CTA,VRN,IG,947
8382,CTA,ZRH,IG,1232
8383,DUS,CAG,IG,1350
8384,DUS,CTA,IG,1670
8385,DUS,FCO,IG,1134
8386,DUS,FLR,IG,895
8387,DUS,MXP,IG,645
8388,DUS,NAP,IG,1292
8389,DUS,OLB,IG,1174
8390,DUS,VCE,IG,763
8391,FCO,CTA,IG,539
8392,FCO,DUS,IG,1134
8393,FCO,FUE,IG,2782
8394,FCO,MLA,IG,688
8395,FCO,MXP,IG,510
8396,FCO,OLB,IG,248
8397,FCO,TXL,IG,1198
8398,FCO,VIE,IG,779
8399,FLR,DUS,IG,895
8400,FLR,STR,IG,563
8401,FLR,VIE,IG,632
8402,FRA,CTA,IG,1490
8403,FUE,FCO,IG,2782
8404,FUE,MXP,IG,2750
8405,FUE,TFS,IG,269
8406,FUE,VRN,IG,2875
8407,HAM,OLB,IG,1416
8408,KBP,NAP,IG,1659
8409,KIV,BLQ,IG,1391
8410,KIV,MXP,IG,1554
8411,KIV,VRN,IG,1396
8412,LGW,NAP,IG,1592
8413,LGW,OLB,IG,1361
8414,LIN,CTA,IG,1009
8415,LIN,MLA,IG,1152
8416,LIN,NAP,IG,649
8417,LIN,OLB,IG,505
8418,MLA,CTA,IG,186
8419,MLA,FCO,IG,688
8420,MLA,LIN,IG,1152
8421,MUC,BDS,IG,984
8422,MUC,CAG,IG,1035
8423,MUC,CTA,IG,1239
8424,MUC,NAP,IG,853
8425,MUC,OLB,IG,848
8426,MXP,DUS,IG,645
8427,MXP,FCO,IG,510
8428,MXP,FUE,IG,2750
8429,MXP,KIV,IG,1554
8430,MXP,TFS,IG,2959
8431,MXP,TIA,IG,1001
8432,MXP,TXL,IG,838
8433,MXP,VIE,IG,656
8434,NAP,CAG,IG,481
8435,NAP,CTA,IG,386
8436,NAP,DUS,IG,1292
8437,NAP,KBP,IG,1659
8438,NAP,LGW,IG,1592
8439,NAP,LIN,IG,649
8440,NAP,MUC,IG,853
8441,NAP,OLB,IG,401
8442,NAP,STR,IG,954
8443,NAP,TRN,IG,721
8444,NAP,TXL,IG,1300
8445,NAP,VCE,IG,537
8446,NAP,VRN,IG,572
8447,NAP,ZRH,IG,862
8448,NUE,OLB,IG,964
8449,OLB,BLQ,IG,429
8450,OLB,CDG,IG,1054
8451,OLB,CGN,IG,1123
8452,OLB,DUS,IG,1174
8453,OLB,FCO,IG,248
8454,OLB,HAM,IG,1416
8455,OLB,LGW,IG,1361
8456,OLB,LIN,IG,505
8457,OLB,MUC,IG,848
8458,OLB,NAP,IG,401
8459,OLB,NUE,IG,964
8460,OLB,STR,IG,866
8461,OLB,TRN,IG,501
8462,OLB,TXL,IG,1327
8463,OLB,VIE,IG,976
8464,OLB,VRN,IG,512
8465,OLB,ZRH,IG,734
8466,OMO,BGY,IG,698
8467,PMO,CDG,IG,1470
8468,STR,CTA,IG,1334
8469,STR,FLR,IG,563
8470,STR,NAP,IG,954
8471,STR,OLB,IG,866
8472,STR,VCE,IG,425
8473,SUF,ZRH,IG,1136
8474,TFS,FCO,IG,3018
8475,TFS,MXP,IG,2959
8476,TIA,MXP,IG,1001
8477,TIA,VRN,IG,838
8478,TRN,CAG,IG,671
8479,TRN,CTA,IG,1058
8480,TRN,NAP,IG,721
8481,TRN,OLB,IG,501
8482,TXL,BRI,IG,1296
8483,TXL,CTA,IG,1683
8484,TXL,FCO,IG,1198
8485,TXL,MXP,IG,838
8486,TXL,NAP,IG,1300
8487,TXL,OLB,IG,1327
8488,TXL,VCE,IG,787
8489,VCE,DUS,IG,763
8490,VCE,NAP,IG,537
8491,VCE,STR,IG,425
8492,VCE,TXL,IG,787
8493,VIE,FCO,IG,779
8494,VIE,FLR,IG,632
8495,VIE,MXP,IG,656
8496,VIE,OLB,IG,976
8497,VRN,CAG,IG,699
8498,VRN,CTA,IG,947
8499,VRN,FUE,IG,2875
8500,VRN,KIV,IG,1396
8501,VRN,NAP,IG,572
8502,VRN,OLB,IG,512
8503,VRN,TFS,IG,3090
8504,VRN,TIA,IG,838
8505,ZRH,BDS,IG,1064
8506,ZRH,CTA,IG,1232
8507,ZRH,NAP,IG,862
8508,ZRH,OLB,IG,734
8509,ZRH,SUF,IG,1136
8510,EXT,ISC,IOS,223
8511,EXT,NQY,IOS,116
8512,ISC,EXT,IOS,223
8513,ISC,LEQ,IOS,49
8514,ISC,NQY,IOS,109
8515,LEQ,ISC,IOS,49
8516,NQY,EXT,IOS,116
8517,NQY,ISC,IOS,109
8518,BEG,SJJ,JA,192
8519,BNX,SJJ,JA,148
8520,BNX,ZRH,JA,728
8521,CPH,SJJ,JA,1372
8522,SJJ,BEG,JA,192
8523,SJJ,BNX,JA,148
8524,SJJ,CPH,JA,1372
8525,ZRH,BNX,JA,728
8526,CDG,LYS,JL,412
8527,CDG,TLS,JL,605
8528,AHO,FCO,JN,354
8529,BLQ,TIA,JN,768
8530,FCO,AHO,JN,354
8531,MXP,TIA,JN,1001
8532,TIA,BLQ,JN,768
8533,TIA,MXP,JN,1001
8534,TIA,VRN,JN,838
8535,VRN,TIA,JN,838
8536,AMS,LJU,JP,974
8537,BRU,LJU,JP,898
8538,CDG,LJU,JP,943
8539,CPH,LJU,JP,1052
8540,FRA,LJU,JP,608
8541,FRA,PRN,JP,1263
8542,FRA,TIA,JP,1288
8543,LJU,AMS,JP,974
8544,LJU,BRU,JP,898
8545,LJU,CDG,JP,943
8546,LJU,CPH,JP,1052
8547,LJU,FRA,JP,608
8548,LJU,MUC,JP,310
8549,LJU,PRG,JP,431
8550,LJU,PRN,JP,661
8551,LJU,SJJ,JP,404
8552,LJU,SKP,JP,742
8553,LJU,SVO,JP,1920
8554,LJU,TGD,JP,574
8555,LJU,TIA,JP,681
8556,LJU,VIE,JP,263
8557,LJU,WAW,JP,811
8558,LJU,ZRH,JP,469
8559,MUC,LJU,JP,310
8560,MUC,PRN,JP,964
8561,PRG,LJU,JP,431
8562,PRN,FRA,JP,1263
8563,PRN,LJU,JP,661
8564,PRN,MUC,JP,964
8565,SJJ,LJU,JP,404
8566,SKP,LJU,JP,742
8567,SVO,LJU,JP,1920
8568,TGD,LJU,JP,574
8569,TIA,FRA,JP,1288
8570,TIA,LJU,JP,681
8571,VIE,LJU,JP,263
8572,WAW,LJU,JP,811
8573,ZRH,LJU,JP,469
8574,AMS,BEG,JU,1410
8575,ARN,BEG,JU,1657
8576,ATH,BEG,JU,822
8577,BEG,AMS,JU,1410
8578,BEG,ARN,JU,1657
8579,BEG,ATH,JU,822
8580,BEG,BNX,JU,237
8581,BEG,BRU,JU,1356
8582,BEG,BUD,JU,301
8583,BEG,CDG,JU,1423
8584,BEG,CPH,JU,1316
8585,BEG,DUS,JU,1234
8586,BEG,FCO,JU,733
8587,BEG,FRA,JU,1054
8588,BEG,LHR,JU,1701
8589,BEG,LJU,JU,481
8590,BEG,MXP,JU,910
8591,BEG,OTP,JU,457
8592,BEG,PRG,JU,742
8593,BEG,SJJ,JU,192
8594,BEG,SKG,JU,525
8595,BEG,SKP,JU,334
8596,BEG,SOF,JU,343
8597,BEG,STR,JU,946
8598,BEG,SVO,JU,1725
8599,BEG,TGD,JU,286
8600,BEG,TIV,JU,297
8601,BEG,TXL,JU,1002
8602,BEG,VAR,JU,626
8603,BEG,VIE,JU,464
8604,BEG,WAW,JU,818
8605,BEG,ZRH,JU,951
8606,BNX,BEG,JU,237
8607,BRU,BEG,JU,1356
8608,BUD,BEG,JU,301
8609,CDG,BEG,JU,1423
8610,CPH,BEG,JU,1316
8611,DUS,BEG,JU,1234
8612,FCO,BEG,JU,733
8613,FRA,BEG,JU,1054
8614,LHR,BEG,JU,1701
8615,LJU,BEG,JU,481
8616,MXP,BEG,JU,910
8617,OTP,BEG,JU,457
8618,PRG,BEG,JU,742
8619,SJJ,BEG,JU,192
8620,SKG,BEG,JU,525
8621,SKP,BEG,JU,334
8622,SOF,BEG,JU,343
8623,STR,BEG,JU,946
8624,SVO,BEG,JU,1725
8625,TGD,BEG,JU,286
8626,TIV,BEG,JU,297
8627,TXL,BEG,JU,1002
8628,VAR,BEG,JU,626
8629,VIE,BEG,JU,464
8630,WAW,BEG,JU,818
8631,ZRH,BEG,JU,951
8632,AMS,GDN,K2,936
8633,AMS,KRK,K2,1073
8634,BRU,GDN,K2,1017
8635,BRU,WRO,K2,867
8636,BVA,RZE,K2,1426
8637,CDG,WRO,K2,1047
8638,DBV,WAW,K2,1086
8639,FCO,RZE,K2,1191
8640,GDN,AMS,K2,936
8641,GDN,BRU,K2,1017
8642,GDN,HEL,K2,766
8643,GDN,KRK,K2,486
8644,GDN,LUZ,K2,450
8645,GDN,WRO,K2,379
8646,GDN,ZRH,K2,1034
8647,HEL,GDN,K2,766
8648,KRK,AMS,K2,1073
8649,KRK,GDN,K2,486
8650,KRK,ZRH,K2,872
8651,LUZ,GDN,K2,450
8652,LUZ,MXP,K2,1202
8653,MXP,LUZ,K2,1202
8654,RZE,BVA,K2,1426
8655,RZE,FCO,K2,1191
